label,text
3,热传递，热水将热量传递给冷水，当热水温度等于冷水温度时，热传递停止，成为温水。
3,热水中的热分子与冷水中的冷分子结合后发生热传递。
3,热水的温度高于冷水，热量会被传递给冷水，使其温度升高，最终达到一个平衡的状态。
1,热水遇冷水温度降低。
2,发生了热传递，热水里的热量传递到冷水，此过程中热能减少，所以成了温水。
1,温差相互抵消
1,热的水遇到冷的水，则会使热水温度降低。
1,热传递
0,温度下降了
1,因为热水的温度要高一些，混合在一起时变成温水。
2,因为热水和冷水发生热传递，混合水的温度=热水温+冷水温/2
3,因为水分子之间具有空隙，所以温水倒进冷水中时，冷水分子间的空隙会被热水分子塞满，就变成了温水。
2,热水中的热传递给冷水，所以会变温。
3,发生了热传递，热水将热能传递给了冷水，自身热能减少，而冷水温度升高，所以变成了温水。
1,发生了热传递现象。
2,能量总是会从能量高的地方流动到能量低的地方，热量高的热水与热量低的冷水混合，使热量从热水到冷水中，从而形成温水。
2,由于热传递的因素，热水中的热能量，传给了冷水一部分，使其变为温水。
2,热水与冷水相融合，从而导致热水降低温度，冰水升温，待其温度一致时，变成了温水。
1,热水传温给了冷水
2,热水的温度高，冷水的温度低。冷水会将热导向自己，所以变为温水。
1,热水遇冰，温度降低
1,热传递（分子之间运动）
0,热空气往上，冷空气往下，两者相融。
1,冷水遇到热水蒸发吸热，使温度降低。
2,热水与冷水的质量都一样，只是温度不一样，可以混合，而热水与冷水混合的过程中，有一部分热或冷被另外一种抵销了，所以会变成温水。
2,热水遇到冰水，气温变低，凉水遇到热水，气温上升。两种混合物变成了温水，蒸发吸热
0,热效应
2,热水的温度较高，冷水的温度较低，混合以后水的温度会中和热水与冷水的温度变成温水。
2,热水和冷水发生了热传递，两者中和变成温水。
4,这是物体发生了热传递。热通常由高温物体传向低温物体，所以当热水与冷水混合后，热水与冷水之间发生了热传递，变成了温水。
1,热水和冷水混合后，热能分了一些给冷水。
1,冷水使热水温度降低，从而变成温水，热水使冷水温度升高
0,热胀冷缩
1,温度高与温度低的水混合在一起。
1,热传递。
1,冷水吸收了热水的热量，所以变成了温水
1,热水遇到冷水，热水会变凉；冷水遇到热水，冷水会变温。两者比例相同时，融合后水变温。
2,热水的内能传给冷水，使其温度升高，两者中和。
2,因为热传递，内能是从温度高的传到温度低的一方
4,热水与冷水发生热传递，热水将内能传给冷水，热水的内能下降温度下降，冷水的内能上升，变为温水
3,热传递当物体或物体的不同部分之间存在温度差时，就会发生热传递，热传递时，能量从高温处转移到低温处，直至温度相同
2,热水的内能转移到了冷水中，热传递
2,热传递的方式，使水的内能相互传递，从而变成温水。
1,热传递
2,两者热传递至同一温度
3,热传递现象，温度高的物体会将热量传递给低的物体，直到温度相等。
0,互相抵消
2,水分子相遇，热遇冷成了温水
4,热水和冷水之间混合有温度差，温度大的热水与温度小的冷水产生热传递，传递内能知道两水温度相同
2,热水和冷水中的内能相互传递。
1,热水把部分热能传递给了冷水
3,热传递温度高的物体将内能传给温度低的使他们温度一致
0,热水的温度高
2,热传递使热水中的热量向冷水中传递使水升温
0,因为热水和冷水融合会变温
1,热水吸附了冷水的温度冷水吸附了热水的温度，又因同一物质相互融合后所以呈现温水。
2,发生了热传递，热水的内能减少
1,热传递
1,分子之间有空隙，使热水与冷水中和成了温水
1,分子在不停地做无规律运动
3,内能会从高温物体转移到低温物体，当两边温度相同时不会发生热传递
0,温度随高
1,分子在不停的运动
0,因为混合了
4,热传递，热水跟冷水之间存在温度差，能量从高温处转移到低温处，直到温度相同，变成温水。
1,热传递
1,分子在永不停息地运动
1,热传递
0,温度下降
0,混合成温水。
0,因为热水温度高，冷水低
0,冷水将热水的温度中和了。
0,热水和冷水是不同属性的，热水遇到冷水会变凉，冷水遇到热水会变热
0,冷水遇热热水会溶合成温水
0,因为热水是热的，冷水是冷冷的和热的混合在一起就是温的了。
0,因为进行了冷却
1,内能从高温物体传递到低温物体，直到两个物体温度相同
3,分子在永不停息的做无规则运动，热水和冷水混合后发生热传递，温度从高温物体传向低温物体。
3,把热水和冷水混合，热水由于热传递把热量传递给冷水，冷水吸收热量变成温水，热水放出热量也变成温水。
2,热水的温度高于冷水，根据热传递可知热量由温度高的物体传递至温度低的直至温度相同，所以会变成温水
1,分子在永不停息地做无规则运动，温度从高温到低温
1,分子间不断做无规则运动，分子间有空隙
2,水是由分子构成的，分子不断做无规则运动，冷热水相互融合，温度高的热水向温度低的冷水热传递直至温度相等。
1,分子间有空隙，且混合之后分子在永不停息的做无规则运动。
1,热传递。有自由移动的分子，由高温向低温传递。
2,分子在做永不停息的无规则运动，且能从温度高的地方转化到温度低的地方，直至温度相同。
1,物体存在温度差，发生热传递，能量从高温处转移到低温处，直至温度相同
2,分子间有空隙，当把热水和冷水混合时，分子在做永不停息地无规则运动，所以变成了温水。
1,分子在无规运动热传递
2,热水和冷水之间存在温度差，热水将热量传递给冷水直至温度相同所以变成温水
1,热水把热量传到冷水中，热水温度变低，冷水温度变高，形成温水。
2,热水与冷水混合，热水将热量传递给冷水，冷水吸收热水传递来的热量，相结合形成温水。
2,热水与冷水混合，分子永不停息的运动，在这运动中，热分子与冷分子结合，形成温水。
1,分子在不停息的做无规则运动。
1,热传递时能量从高温转移到低温，直至温度相同。
0,热水将自身热量给了冷水，自身温度下降
2,热水通过热传递把热传到冷水中，这样热水变为温水，冷水也变成温水
1,热传递
1,热传递时，能量从高温物体转移到低温处，直至温度相等
1,热水和冷水混合，热水将热量传递给冷水，温度中和
1,热水与冷水混合，内能高传递到内能低，变成温水
2,因为热水中的分子与冷水之间的分子相互运动，分子与分子之间有间隙，而分子又在永不停息地做不规则运动。
1,热水和冷水之间存在温度差，由于热传递，温度从温度高的传向温度低的地方。使两者温度相同。
1,热水遇冷水温度低，分子在永不停息的做无规则运动，温度越高，运动越快，温度越低，运动越慢
1,因为热量都是自高温向低温传递当它们恒温时就不会进行热传递。
1,热量会从高温的物体转移到低温的物体直到两物质保持同一温度
1,热传递从高温传入低温，直至温度相同
2,液体之间存在温度差，由温度高的液体转移到温度低的物体，所以会变成温水。
1,热传递
1,分子之间不断运动且热传递将热水传入冷水中
2,热水内能大，内能大向内能小的传递
1,使热水变冷，使冷水变热，分子做无规则运动，分子之间有间隙
1,因为热水中的热和冷水中的冷，都混在一起找到一个平衡点，那就变成了温水。
1,因为热水中的水分子与冷水中的水分子相互运动产生间隙，热水分子与冷水分子再永不停息的做不规则运动
0,温度的变化
1,两种水温不同，放在一起自然会上升或下降，冷水把热水的温度降低，自然而然冷水的温度也上升了些。两种水温都降低了和升高了对方的温度。
3,分子作永不停息的运动，热水中的分子运动到冷水中的同时热量传递到冷水中，所以水变为温水。
1,温度高的物质会将内能传递给温度低的物质
0,因为热水温度太高了，与冷水混合，还会有一些热度存留
1,因为冷水会吸收热而热水会吸叫冷从而变成温水
1,分子在不断移动，混合现象
0,两种水温不同
1,两种水温不同，放在一起自然会上升或下降，冷水把热水的温度降低，自然而然冷水的温度也上升了些。两种水温都降低了和升高了对方的温度。
0,因为热水带有温度而冷水没有温度，把热水倒入冷水里面用热水的温度把冷水变成温水。
1,热水温度高，冷水温度低，两个相混合就会变成温水。
0,一个温高，一个温低
1,物体都是由高温固体转移到低温固体，热水遇冷水的体积相等，将热水倒在冷水中，那就导致变成温水
1,分子在做无规则运动
1,物理现象，水分子之间存在间隙
1,物体都是由高温物体转移到低温物体，当热水与冷水的体积相等时，那将热水倒在冷水中，那就变成温水。
2,因为分子无时无刻在运动，两种不同温度的水在分子相互交替中，就缓缓混合成了温水。
1,热传递
1,所有的物体都是从高温物体转移到低温物体，所以把热水和冷水混合后，就会变成温水。
1,物体都是由高温固体转移到低温固体，热水与冷水的体积相等，将热水倒在冷水中，那就导致变成温水。
1,把热水的温度传递到冷水从而变成温水发生了热传递
0,相互传递热量
0,分子在运动产生了混合现象
1,把热水的温度传递到冷水从而变成温水发生了热传递。
0,因为水分子相互融合。
0,分子在运动产生了混合现象
1,热传递
0,因为热水有温度而冷水没有温度，把它们混合到一起就变成温水了
0,互相传递热量
0,水火不容，冷热相容。
2,因为水分子无时无刻不在运动，两种不同温度的水在分子相互交替中，就缓缓变成了温水
0,分子在运动产生了混合现象
0,冷热现象
1,热传递
0,扩散现象
0,扩散现象
0,水分子扩散作用。
2,热水放热，冷水吸热。二者相互接触互溶，变成温水。
0,水分子扩散。
0,水分子扩散。
0,水分子扩散的作用。
0,互溶。
1,可以看作把冷水加热或者热水冷却了。
2,两者任意比例互溶，热量由热水中转移到冷水中。
1,热传导
1,内能从热水传递到了冷水。
2,水具有导热性，热水的热量传给了冷水
3,热水是因为吸收大量热量，分子移动也会变快，冷水是因为释放热量，分子移动较慢，将热水与冷水混合时，能量由高到低，热水的热量会被冷水吸收，直至温度一致，误差值。
3,热水与冷水混合，热水放出热量，使能量传递，直到温度相同，所以变成温水。
2,微粒流动。热传递中热量总是从内能大的物体传给内能小的物体
0,扩散现象
1,热量从内能高的物体向内能低的物体转移。
1,分子的扩散，分子在不停的做无规则运动
1,分子的扩散，分子在不停的做无规则运动
0,扩散现象
1,分子间的扩散，分子在不停做无规则运动。
0,扩散现象
1,热水温度高，释放热量的。
0,分子在不断做扩散运动
0,分子在不断做扩散运动
2,热水温度高，冷水温度低，热水与冷水混合，温度会趋同
2,热水温度高，热量高；冷水温度低，热量低，热量由高向低移动，所以热水热量减少，冷水热量增多，直到热水热量与冷水热量相等，所以会变成温水。
2,热水与冷水混合时，热水放出热量，直到它们温度相同为止，所以变成了温水。
2,热水放热，冷水吸热，直到达到恒温，就成了温水
2,热水中的内能传入冷水中，两者温度相互融合抵消变为温水。
2,热水放出热量，一直到水的温度相同为止。
1,热传递对流
0,扩散现象
1,分子会运动。
2,热水在冷水中扩散，热水将温度传给冷水。
1,分子可以自由扩散。
2,热水和冷水混合，热水放出热量，直到它们温度相同
1,热水设为10，冷水设为（-8），10+（-8）=2，两两相互抵消了一部分热量
1,温度相互抵消
2,在红汤中大部分为红油比热容小于水，根据Q=cmΔt在吸收同等热量时，油的升温速度高于水，故红汤沸腾的快
1,因为红汤的沸点低，到达沸点所以吸收的热量少于清汤，所以红汤先沸腾。
2,油的沸点比水低，油自身具有保温效果，在油沸腾前表面的一层油能有效减少热量的散发，在油沸腾后，油面分解与水相结合形成油水混合物，油水混合物的溶点低于水再加之油沸腾前红汤一侧积蓄的热量本就多于清汤，故红汤一侧先沸腾。
2,因为红汤中有辣油，辣油的热容量比汤小，升温更快，更容易达到汤的沸点，所以红汤一侧先沸腾。
1,油的沸点比水低，当水温到油的沸点时，浮在水上的油沸腾造成红汤先沸腾的现象
1,油的沸点高，加热时可以为水吸大量热促使红汤一侧先沸腾。
1,红汤中不仅含水，而且含一点量的油，油的沸点远远低于水且白汤中大部分为水，所以红汤比白汤先沸腾
1,因为油的沸点低，且比热容比水的小，在相同时间内油吸热本领强，且两者都持续吸热所以红沸一侧先沸腾。
4,油的密度比水小，因此浮在水面上；加热火锅时，因为红汤表面有一层油，因此限制了热量的散失，使红汤部分的热效率高，所以红汤先沸腾
4,红汤中辣椒等材料经高温，也会放出一定的热量，放出的热量被水吸收，增加了水的温度，加快了水提高温度的速度，缩短了水达到沸点的时间，因此红汤一侧先沸腾。红汤中也有油，降低水的沸点，易沸腾。
1,油层使热量散不出去，水也沸腾的较快。
3,红汤一侧表面的油可以起到隔绝空气的作用使汤内温度不易向空气中扩散，所以比清汤沸腾快
2,因为油的沸点比水低，红油在吸收足够热时到达沸点，但此时水还没有到达沸点，所以红汤一侧先沸腾。
3,因为红汤一侧表面有一层油，所以他加热时产生的热量不容易散失，被油与空气隔绝。
0,油的沸点比水低。
1,油的比热容小于水的比热容，红汤一侧上层的油吸热少升温高，红汤一侧的清汤受热多，所以先沸腾。
2,清汤的大部分为水，而红汤的大部分为水而进而水的比热容比水加油的比热容要大，所以在相同质量，相同初温，加热相同时间时，清汤要吸收比红汤更多的热量才能较红汤达到相同的温度，所以红汤一侧先沸腾。
3,水的比热容比油的比热容大，水温度升高得慢，故水沸腾的也慢
4,①从比热容解释：即清汤溶质少，比热容≈水，但红汤溶质多，比热容较大，导热较强。②光学：红色较易导热，其中的能量是光的几种颜色中最大的。③红锅面上会有一层红油，油的比热容小，散热慢。④油会使其阻热
3,浮在表面的油起到保温的作用，阻碍热量的散失，所以红汤相对与清汤散失的热量少，更先沸腾。
3,红汤上面的油层可以给汤提供一个较为密闭的空间，使温度不易飘散而清汤的热损失大于红汤
3,水不溶于油，红汤一侧有油层阻碍了外界的冷空气，使得下面的汤水更快达到沸点。
3,红汤上有油，处于封闭空间，增加了热量汤更容易沸腾
2,因为油的沸点比水低，热值高比热容小，吸热升温比水快，所以起到了辅助加热的作用。
2,油的密度要大于水的密度，油的比热容 小于水的比热容，放油的温度易改变，所以红汤一侧先沸腾。
1,因为红汤那里的油会使红汤的沸点低于清汤的沸点所以红汤一侧先沸腾。
0,油的沸点比水低。
4,因为红汤中的油比热容比水小，沸点更低，沸腾需不断吸热清汤中因为一些热量被红汤吸收所以总是红汤一侧先沸腾补金属导热强，所以红汤沸腾时更容易吸收清汤中的热量油层隔减少热量散失
1,油的沸点比水低，所以油先沸腾，油沸腾时产生热能，使油下清水传播，使红汤边更快完全沸腾
2,油的比热容比水小，吸热后升高更快，所以总是红汤先沸腾。
3,红汤上会被油所覆盖，水蒸气无法出去，由此加快了加热效率
0,油的沸点比水低，所以在加热时，温度先达到油的沸点，所以红汤一侧先沸腾是因为油先沸腾了，而清汤一侧无油，所以沸腾较慢。
2,红汤一侧有一层油，油的比热容比水小，所以红汤一侧升温快，先沸腾。
3,油层起到一定的隔离红汤和空气的作用，具有一定的保温功能
1,红汤中主要成分为油，油的沸点比水要低。
2,锅中不断加热，红油锅中溶有小分子油性物质，因为油的比热容较水小，和水加热时，会比同量清汤快。
1,红汤中有油和水，油的沸点比水低，沸腾得快。
1,红汤内多油，油的沸点比水沸点低，而两汤体积相等，所以红汤侧先沸腾。
1,红汤一侧里有一层油，油的沸点比水低，所以红汤沸腾较快，油会防止热量散失
2,因为红汤的一侧有油，油的比热容要小于水的比热容，所以相同时间内，吸收相同的热量，油升高的温度要大于水的温度，且油的沸点比水小，所以总是红一侧先沸腾。
0,油的沸点低加了油的红汤更容易被煮沸
1,因为红汤内含油等物质，而清汤一侧有油层，油的熔点比水低，所以红汤先沸腾，在相同金属锅提供的热量上，油的熔点低于水。
3,红汤的油可以密封住红汤，从而加热时热量散失少，沸腾就快。
1,油层降低了火锅汤底的沸点，易升腾。
3,①红汤密度较大一些，其中水少些沸腾更快②红汤有油层有易蒸发散热，热量更容易得到保留所以沸腾更快
1,油的沸点比水的沸点低
0,红汤吸热能力强
3,1.清汤在加热过程中汽化吸热，加热速度较慢；2.红汤上的油阻止红汤汽化，加热速度快，所以红汤先沸腾。
2,红汤表面的油减少了汤的热量的散失，所以先沸腾。
1,油的沸点比水的沸点低，所以红汤一侧先沸腾
1,液体的材质、密度等都不同，则沸点也不同，红汤沸点低于清汤。
2,红汤表面覆盖红油，可减小热损，加速沸腾。
1,红汤中的油层与汤混合，使混合液体沸点降低，所以先沸腾。
0,油的沸点低
2,因为液体与空气的接触面会发生汽化，汽化吸热，所以会使清汤温度降低，红汤隔绝了空气，所以不会发生汽化。
2,因为红汤一侧的页面上有油，会减少蒸发，以及给锅中的汤加大压力，所以红汤一侧先沸腾。
1,红汤内溶有油，油的沸点比水低
2,红汤表面有油浮在水面上，减少温度散失，所以温度更高，易沸腾。
0,气压低
3,油阻隔了红汤内部水蒸气的散失，水蒸气不断液化放热，使红汤的温度高于清汤，所以红汤先沸腾
2,红汤一侧有油层，而另一侧只有水，油的沸点比水的沸点高，故油先沸腾，即红汤一侧先沸腾。
1,油可以减少热量的散失。
1,油层可以减少热量散失且油沸点高于水。
2,因为红汤上的一层油可以减少温度的散失，所以红汤升温快，先沸腾。
3,在质量，成分，初温相同时，油层沸点高，油层减小了温度从汤料到空气的散失，加快了温度的升高，从而红汤一侧先沸腾
2,麻辣风味的油隔挡了红汤与空气，减少它们之间的热传递，所以红汤升温快，先到达沸点，先沸腾。
2,红汤上有油层，水可以汽化，但无法出锅，所以红汤表面气压变大，故先沸腾。
2,油不溶于水且浮在水上，可防止水在表面发生热传递而散失热量，从而更快升温至水沸腾。
3,油不溶于水且浮在水面上，不会在表层蒸发散失热量，能更快达到沸点并沸腾。
1,红汤一侧页面有一层麻辣风味的油，油的沸点低于水的沸点。
2,红汤一侧表面有一层油膜，它完全覆盖住了水面，故在煮东西时，红汤一侧气压比清汤一侧气压高，沸点降低，所以红汤一侧在清汤一侧还未达到沸点时就已达到了沸点，从而先沸腾。
1,油的沸点低于水的沸点。当红汤的水在吸热时，其表面的油吸收水的温度，达到油的沸点时，油先沸腾。
3,油层遏制了红汤的蒸发，几乎没有散失热量，且清汤不断蒸发吸热，导致红汤先沸腾。
2,油层防止了红汤的蒸发，热量散失较少所以红汤先沸腾。
2,红汤上的油沸点高，能隔一部分的热量，能使温度更快升高，于是沸腾快。
2,①油减少了热水中热量的散失，所以沸腾比清汤快。
4,红油避免了液体表面发生汽化现象吸热，使液体更快升温，到达沸点，而两侧液体成分几乎相同，沸点相同，所以红汤先沸腾
3,油覆盖在水上减少了热量的散失并使红汤处气压下降，水能更早的到达沸点，从而沸腾。
3,油使汤汽化受阻，无法吸走大量热量，而清汤汽化吸热，升温比红汤慢，所以···。
2,油锅中的油沸点高可以隔绝空气，减少热量散失。
1,油沸点低，沸腾后可使红汤快速升温，所以总是红汤先沸腾
2,油将空气与汤隔绝，减少热量散失
3,油可以将汤汁与空气隔绝，减少热量散失，因而沸腾更快
3,红汤一面有油，可以防止热量散失，所以红汤比清汤要热，更先达到沸点。
2,上层有一层油，减少汤汁蒸发时带走热量
4,因为清汤和红汤的主要成分几乎相同，所以可能清汤油少，透明，红汤油多，颜色明亮红。红汤上的油层可以大大减液体表面水分的散失，汽化吸热，所以红汤比清汤沸的更早。
2,油的比热容比水低，吸收相同的热量，质量相同，由Q=cmΔt，c越大，Δt越小，及水温度变化比油小，且油的沸点比水低，故油锅内食物先熟。
3,红汤上的红油层有效阻挡了热量在表面的散失，吸热效率更高，因此到达沸点的速度更快，沸腾地也更快。油的沸点比水低，要更早沸腾
1,因为红汤上层有油，油的沸点较低，所以油与红汤混合后，使原来的沸点降低，低于清汤的沸点，所以红汤先沸腾
0,油沸点比水低
2,因为红汤有麻辣油可以减少热量的丧失而清汤无
2,红汤有油层，油的沸点比水低，达到红汤沸腾的温度比水快，所以红汤先沸腾。
4,油层可以防止汤吸热蒸发，散失热量，而清汤（无油层）则会在沸腾前因吸热蒸发，散失部分热量，所以沸腾较慢，所以相比之下，红汤一侧先沸腾。
2,上面有层油，相当于一个盖，可以加快液体沸腾。
3,一层油可以防止水分蒸发与散失热量，所以红汤温度比清汤高，先沸腾。油沸点低，沸腾时持续吸热，红汤温度上升较快。
0,油的沸点低于水的沸点，所以油会先沸腾，带动下面的水动，但水其实没有沸腾。
0,油的沸点低
1,因为红汤一侧有一层麻辣风味的油，与水形成乳浊液，降低溶液的沸腾点
0,红汤对比清汤中油更多，油的沸点比水低，所以红汤先沸腾
1,红汤用的油多，油比热容比水小，清汤在相同时间需要吸收的热量多，则红汤吸热升温比清汤快，所以红汤一侧先沸腾。
1,因为红汤的比热容比清汤小，相同时间内更容易煮沸
2,水的比热容比油大，因此吸收相同热量，油比水升温快，所以先沸腾。
0,沸点更低
0,因为红汤表面有层油气压减小沸点 降低
1,红汤中溶质较多，会使沸点降低。
0,红汤颜色深吸热多
0,因为红汤中带有油，而清汤中没有。
0,红油的沸点比水低
1,红汤的比热容比清汤小
1,因为红汤中混合一些比热容较低的油所以使其迅速沸腾，而清汤中只有比热容较高的水，沸腾慢
2,红油凝固在了红汤上面，使红汤形成一个封闭空间，温度无法分散到空气中，所以红汤更快沸腾
0,红汤好吃，火比较大
1,油层可以降温
0,因为红汤有油所以沸腾的快
0,因为水的比热容大于油的比热容。
1,因为红汤中油层起到了锁温的效果
0,因为麻辣风味的油沸点低
0,因为红汤一侧有一层油
2,红汤一侧页面有一层麻辣风味的油，油减少了热量的流失
1,红汤表面的油的比热容比水的比热容小
0,清汤的东西较少
1,因为红汤里面的比热容比清汤小。
1,因为红汤和清汤的热不一样
0,因为红汤锅中的红油达到受热点，开始沸腾，而清汤锅中没有油层，所以红汤锅比清汤锅沸腾的快。
0,沸点低
1,因为热传递
0,因为红汤上火了
0,油层可以加快食物的沸腾时间
0,沸点不同，油的沸点比水低
0,油红汤的沸点高所以先沸腾，清汤的沸点较低所以后沸腾。
1,因为有红油，比热容低
0,因为红汤的沸腾度小于清汤的沸腾度。
0,红汤内的油多，清汤没有油，油升温能快速沸腾
0,因为红汤有油清汤没有
0,因为红汤有油，油可以使锅快速沸腾。
0,因为有油
0,油的沸点高
0,因为有油，烧饭时放油时锅也会沸腾
0,红汤中有油，油与水的沸点不同。
1,油的比热容比水小
0,油的比热熔低
0,油的沸点低。沸腾现象
0,红汤中有油油的沸点比水低
0,因为红汤里面有油，因为油遇热会沸腾
0,因为有油，烧饭时放油时锅也会沸腾。
3,油层阻挡热温的散发导致热温过多而沸腾
0,红汤里有油，油的沸点低，水的沸点高，所以油先比水沸腾
0,油沸点低
0,油的沸点高
0,油的沸点低
0,油的沸点低
0,油的沸点比水的沸点低
0,因为相对于水来说，油的沸点较低
2,因为油可以保温，而清汤里没有油，所以红汤先沸腾。
1,红汤里的油沸点低，清汤沸点比红汤高所以加热时红汤先沸腾
0,油的沸点比水的沸点低
2,红汤上层有一层油可以有效减少热量的散失，而清汤上层没有油层，所以红汤的一侧先沸腾。
0,油的沸点低，沸腾现象
2,红汤上层有一层油可以有效减少热量的散失，而清汤上层没有油层，所以红汤的一侧先沸腾。
0,因为水的沸点比油要低
0,油的沸点低，沸腾现象
0,金属拥有导热性
2,油层阻挡热温的散发导致热温过多而沸腾
0,因为红汤是麻辣风味的油能很快预热。
0,相对于水来说，油的沸点较低
0,油的沸点低，沸腾现象
0,油的沸能低
0,红汤的温度高
0,因为油的沸点比水的沸点低
0,油的比热容比水大
2,油的比热容小，且有较好的隔热作用，所以鸳鸯锅中红汤一侧散失热量较少，所以红汤先沸腾。
1,①油沸点比水低②油能隔热
1,1.红汤里有热油，沸点较水低，更易沸腾。2.油能隔热，能有效阻值热量的损耗。
0,油的比热容比水小
2,油的沸点比水高，比热容比水低，飘在水面上可以保温，阻止水热量散失，因而红汤一侧先沸腾
1,①油的沸点低②油阻挡了水热量的散失。
1,油层温度不易散失，油的沸点比水低
0,油的沸点低于水，先沸腾
0,油的沸点低于水，沸腾快。
0,红汤的沸点比白汤的低
0,油比热容比水小，吸收相同热量，油升温快。
0,有点沸点低于水的沸点
2,红汤上方有油封住，使汤底的热量难以散失，红汤升温快，先沸腾。
2,清汤一侧汤中热量直接由水传递到空气中，而红汤在水和空气间增添了一层油，油的传热效果比水弱，因此红汤相当于在水和空气中增加了一层保温层，而清汤没有，因此红汤一侧先沸腾。
1,油分子大，热量难以从油面上散出（相对于水而言）。
3,清汤和红汤的质量和初温相同，比热容相近，红汤液面上有一层油，热量不易散失，所以先沸腾
2,清汤一侧无油，红汤一侧有油，油有密封作用，密封了热量，减少热量散失，所以红汤先热
0,红汤一侧有油脂，油脂可吸收大量的热，防止热量散失，而清汤一侧无油脂，热量散失较多，因此，红汤先沸腾。
4,红汤油大，油密度少于水，浮在上面，阻碍水蒸气蒸发散热，故先沸腾
3,红汤一侧有油，油有密封作用，减少热量散失，所以红汤先达到沸点沸腾。
1,油有密封作用，可减少热量散失
1,油有密封作用，减少热量散失
1,油可以保温
0,红汤有油层，清汤没有。
4,红汤上有一层油脂，使红汤中的汤热量损失速率降低，使其快速达到沸点。
0,油的比热容比水小
0,红汤比热容小
0,红汤和清汤比热容不同，红汤比热容小，清汤比热容小
3,红汤一侧有油，油有密封作用，减少热量散失，所以红汤先热
0,油的沸点比水低
0,油的沸点比水低
0,油的沸点低于汤的沸点
